transaction_id  ,user_id  ,device_id  ,transaction_date  ,amount  ,merchant_id  ,merchant_category  ,payment_method  ,location  ,is_international  ,label   
TXN08549,USR08549,DEV08549,10-08-2020 10:11:09,304.7263804,M00041,Music,Bank Transfer,Vijayawada,1,0
TXN08550,USR08550,DEV08550,22-09-2020 05:34:48,1663.932056,M00209,Supermarket,Wallet,Nagpur,1,0
TXN08551,USR08551,DEV08551,07-07-2021 15:08:21,8774.374351,M00406,Digital Subscriptions,Cheque,Aligarh,0,0
TXN08552,USR08552,DEV08552,17-10-2021 06:53:18,9529.550714,M00005,Internet Services,Crypto,Agra,1,0
TXN08553,USR08553,DEV08553,28-11-2020 07:46:30,26818.28746,M00261,Cash Withdrawal,Credit Card,Chandigarh,1,0
TXN08554,USR08554,DEV08554,03-12-2022 16:02:58,36143.25705,M00395,Hardware Store,Wallet,Vadodara,0,0
TXN08555,USR08555,DEV08555,02-02-2021 21:48:52,9495.089116,M00293,Food Delivery,Bank Transfer,Kolkata,0,0
TXN08556,USR08556,DEV08556,10-08-2024 00:10:28,27108.63718,M00256,Insurance,Debit Card,Vadodara,1,0
TXN08557,USR08557,DEV08557,05-12-2023 18:45:56,47394.40024,M00233,Taxi Services,UPI,Guwahati,0,0
TXN08558,USR08558,DEV08558,26-12-2021 14:02:26,30986.39017,M00134,Insurance,Credit Card,Jalandhar,1,0
TXN08559,USR08559,DEV08559,27-12-2022 07:20:36,11234.23556,M00465,Pharmacy,EMI,Surat,1,0
TXN08560,USR08560,DEV08560,09-07-2023 18:53:30,19331.14543,M00139,Hotel Stay,Cash,Nagpur,1,0
TXN08561,USR08561,DEV08561,28-03-2021 02:40:16,4347.047173,M00293,Courier Services,Crypto,Jaipur,0,0
TXN08562,USR08562,DEV08562,15-12-2023 19:19:01,24712.11871,M00072,Supermarket,Credit Card,Vasai-Virar,1,0
TXN08563,USR08563,DEV08563,18-02-2025 06:02:41,34326.99352,M00496,Office Supplies,Debit Card,Kota,1,0
TXN08564,USR08564,DEV08564,08-01-2023 21:41:25,18676.63163,M00426,Electronics Accessories,Credit Card,Coimbatore,1,0
TXN08565,USR08565,DEV08565,01-09-2023 22:00:12,27554.7439,M00217,Fitness,Credit Card,Madurai,0,0
TXN08566,USR08566,DEV08566,21-04-2025 13:49:00,37715.4392,M00283,Electronics,Cheque,Varanasi,1,0
TXN08567,USR08567,DEV08567,09-12-2020 20:45:34,48438.93477,M00260,Cash Withdrawal,Credit Card,Meerut,0,0
TXN08568,USR08568,DEV08568,16-07-2024 09:02:33,24341.55261,M00140,Wallet Transfer,UPI,Kota,1,0
TXN08569,USR08569,DEV08569,28-12-2021 19:16:35,6204.812357,M00410,EMI Payment,Cheque,Nagpur,1,1
TXN08570,USR08570,DEV08570,26-01-2023 06:24:03,5671.714671,M00185,Hotel Stay,Debit Card,Jaipur,0,0
TXN08571,USR08571,DEV08571,05-01-2025 11:13:11,6679.437621,M00463,Education,Cheque,Agra,0,0
TXN08572,USR08572,DEV08572,23-04-2022 22:34:16,32440.73634,M00161,Healthcare,Debit Card,Delhi,0,0
TXN08573,USR08573,DEV08573,12-02-2023 12:31:07,37537.75958,M00150,Auto Services,Wallet,Chandigarh,0,0
TXN08574,USR08574,DEV08574,03-09-2021 12:15:53,7995.008569,M00097,Jewelry,Net Banking,Ranchi,1,0
TXN08575,USR08575,DEV08575,30-07-2025 23:44:15,547.3190861,M00351,Insurance,Debit Card,Kolkata,0,0
TXN08576,USR08576,DEV08576,26-06-2021 13:21:47,9840.378597,M00028,Wallet Transfer,Net Banking,Gurgaon,0,0
TXN08577,USR08577,DEV08577,14-01-2020 06:04:34,46296.63558,M00061,Books,Cheque,Chandigarh,0,0
TXN08578,USR08578,DEV08578,13-01-2022 20:43:19,19893.58983,M00178,Medicine,Debit Card,Kolkata,0,0
TXN08579,USR08579,DEV08579,11-02-2021 08:30:37,27038.58567,M00464,Photography,Net Banking,Lucknow,0,0
TXN08580,USR08580,DEV08580,01-09-2020 22:42:56,40019.44763,M00265,Photography,Bank Transfer,Visakhapatnam,1,0
TXN08581,USR08581,DEV08581,19-07-2024 06:23:46,45435.09661,M00197,Beauty & Personal Care,Cheque,Pune,0,0
TXN08582,USR08582,DEV08582,17-06-2024 13:58:28,22888.70992,M00147,Online Services,Credit Card,Meerut,0,0
TXN08583,USR08583,DEV08583,23-03-2021 05:25:06,10221.66666,M00019,Sports Equipment,Wallet,Salem,1,0
TXN08584,USR08584,DEV08584,26-09-2024 15:50:45,45774.98921,M00164,Jewelry,UPI,Agra,0,0
TXN08585,USR08585,DEV08585,04-12-2023 19:50:34,42519.32723,M00353,Electronics Accessories,Credit Card,Salem,1,0
TXN08586,USR08586,DEV08586,04-06-2020 09:45:44,11092.22007,M00168,Gardening,Credit Card,Hubli-Dharwad,1,0
TXN08587,USR08587,DEV08587,11-05-2022 14:36:15,33147.63551,M00223,Fitness,Crypto,Salem,1,0
TXN08588,USR08588,DEV08588,06-05-2021 13:28:43,39688.9004,M00236,Books,UPI,Ahmedabad,1,0
TXN08589,USR08589,DEV08589,26-12-2025 10:47:33,20061.38333,M00276,Groceries,Cash,Vasai-Virar,1,0
TXN08590,USR08590,DEV08590,23-01-2024 17:50:14,4262.530983,M00405,Food Delivery,Cash,Delhi,1,0
TXN08591,USR08591,DEV08591,11-06-2025 02:31:20,13408.41908,M00350,Electronics,Crypto,Bhubaneswar,1,0
TXN08592,USR08592,DEV08592,09-02-2024 08:56:38,28443.69584,M00393,Baby Products,UPI,Hubli-Dharwad,1,0
TXN08593,USR08593,DEV08593,14-04-2020 10:00:24,27781.10361,M00380,Gaming,Bank Transfer,Pimpri-Chinchwad,0,0
TXN08594,USR08594,DEV08594,27-03-2025 20:13:28,8063.455121,M00219,Internet Services,Wallet,Srinagar,0,0
TXN08595,USR08595,DEV08595,02-07-2024 21:13:36,3944.761209,M00024,Stationery,Cash,Aurangabad,1,1
TXN08596,USR08596,DEV08596,08-03-2021 11:14:21,11401.84787,M00316,Auto Services,Credit Card,Jaipur,1,0
TXN08597,USR08597,DEV08597,05-10-2021 22:17:42,45308.83575,M00041,Wallet Transfer,Cheque,Chennai,0,0
TXN08598,USR08598,DEV08598,19-03-2020 06:22:21,6805.381263,M00147,Wallet Transfer,Credit Card,Nagpur,0,0
TXN08599,USR08599,DEV08599,22-07-2025 14:12:18,24353.5676,M00115,Entertainment,Debit Card,Varanasi,1,0
TXN08600,USR08600,DEV08600,01-04-2020 21:38:41,45075.79887,M00019,Hardware Store,EMI,Faridabad,0,1
TXN08601,USR08601,DEV08601,05-01-2021 09:44:42,14435.61602,M00056,Furniture,Wallet,Raipur,1,0
TXN08602,USR08602,DEV08602,10-02-2023 15:48:37,12604.68351,M00421,Supermarket,Credit Card,Kanpur,1,0
TXN08603,USR08603,DEV08603,26-11-2023 01:30:26,24417.10206,M00048,Insurance,Credit Card,Moradabad,0,0
TXN08604,USR08604,DEV08604,09-01-2020 23:53:18,34304.98192,M00208,Digital Subscriptions,Bank Transfer,Lucknow,1,0
TXN08605,USR08605,DEV08605,17-12-2021 00:43:47,48874.27689,M00181,Stationery,Wallet,Ghaziabad,0,0
TXN08606,USR08606,DEV08606,21-05-2023 22:36:34,13392.71756,M00050,Stationery,Credit Card,Kanpur,0,0
TXN08607,USR08607,DEV08607,02-10-2022 23:06:09,23939.91971,M00254,Food Delivery,Wallet,Jalandhar,1,0
TXN08608,USR08608,DEV08608,20-01-2024 00:09:54,46413.17701,M00104,Beverages,Debit Card,Bangalore,1,0
TXN08609,USR08609,DEV08609,18-02-2020 06:55:18,43565.86033,M00215,Stationery,UPI,Ahmedabad,0,0
TXN08610,USR08610,DEV08610,03-09-2022 01:49:21,43255.70788,M00203,Events,Cash,Chandigarh,1,0
TXN08611,USR08611,DEV08611,31-08-2021 23:14:02,43205.88274,M00101,Online Services,Cash,Lucknow,0,0
TXN08612,USR08612,DEV08612,02-07-2021 09:18:15,36020.24088,M00050,Electronics Accessories,Crypto,Kolkata,0,1
TXN08613,USR08613,DEV08613,19-06-2024 23:17:05,32034.63591,M00436,Fitness,Cash,Srinagar,0,0
TXN08614,USR08614,DEV08614,08-07-2023 06:23:47,26989.42157,M00306,Home Decor,EMI,Aurangabad,1,0
TXN08615,USR08615,DEV08615,28-04-2020 11:29:14,45411.09562,M00487,Electronics Accessories,EMI,Mysore,0,0
TXN08616,USR08616,DEV08616,22-01-2025 04:42:16,14806.48928,M00427,Beauty & Personal Care,Wallet,Vijayawada,1,0
TXN08617,USR08617,DEV08617,12-08-2021 09:32:49,23473.69503,M00140,Sports Equipment,Crypto,Ahmedabad,0,0
TXN08618,USR08618,DEV08618,27-11-2020 12:44:01,39545.14132,M00263,Music,Net Banking,Madurai,1,0
TXN08619,USR08619,DEV08619,04-12-2025 13:09:38,21006.73225,M00330,Auto Services,Debit Card,Kalyan-Dombivli,1,0
TXN08620,USR08620,DEV08620,11-06-2023 03:24:35,36180.118,M00344,Auto Services,EMI,Vijayawada,0,0
TXN08621,USR08621,DEV08621,09-04-2021 14:32:47,13861.60881,M00224,Food Delivery,Net Banking,Navi Mumbai,1,1
TXN08622,USR08622,DEV08622,12-03-2025 06:40:47,17519.51014,M00431,Restaurant,Wallet,Ahmedabad,0,0
TXN08623,USR08623,DEV08623,26-05-2023 14:11:41,49566.64989,M00007,Mobile Recharge,Debit Card,Kalyan-Dombivli,0,0
TXN08624,USR08624,DEV08624,05-04-2021 23:28:42,11281.51947,M00166,Events,Crypto,Patna,1,1
TXN08625,USR08625,DEV08625,11-08-2021 08:49:56,33599.54946,M00150,Healthcare,Cheque,Hyderabad,0,0
TXN08626,USR08626,DEV08626,20-11-2024 19:54:14,36824.26558,M00046,Online Services,Net Banking,Vadodara,1,0
TXN08627,USR08627,DEV08627,12-02-2021 15:45:50,7090.4715,M00330,Music,Wallet,Aurangabad,1,0
TXN08628,USR08628,DEV08628,23-05-2025 01:34:26,18931.42573,M00018,Hotel Stay,UPI,Gurgaon,1,0
TXN08629,USR08629,DEV08629,16-01-2022 18:57:10,49673.97244,M00285,Books,Cash,Ghaziabad,0,0
TXN08630,USR08630,DEV08630,06-07-2024 04:12:28,19276.81669,M00076,Photography,Credit Card,Pimpri-Chinchwad,0,0
TXN08631,USR08631,DEV08631,11-04-2021 10:34:23,14268.77931,M00157,Snacks,Crypto,Bhubaneswar,0,0
TXN08632,USR08632,DEV08632,02-10-2024 20:39:35,47127.94488,M00074,Stationery,Crypto,Rajkot,0,0
TXN08633,USR08633,DEV08633,31-12-2022 01:44:02,1410.050125,M00010,Internet Services,Cash,Ahmedabad,1,0
TXN08634,USR08634,DEV08634,07-05-2022 00:25:13,9819.584692,M00335,Cinema,UPI,Coimbatore,1,0
TXN08635,USR08635,DEV08635,22-02-2021 01:21:10,48180.70949,M00151,Food Delivery,Bank Transfer,Kanpur,1,0
TXN08636,USR08636,DEV08636,19-05-2023 07:52:36,46622.95785,M00104,Snacks,Credit Card,Nashik,1,0
TXN08637,USR08637,DEV08637,19-05-2022 18:03:09,19340.40791,M00344,Fitness,EMI,Dhanbad,1,0
TXN08638,USR08638,DEV08638,30-07-2021 13:04:49,30938.15016,M00268,Utilities,Wallet,Pune,0,0
TXN08639,USR08639,DEV08639,30-11-2021 06:54:52,44766.8246,M00103,Beauty & Personal Care,Cash,Dhanbad,0,0
TXN08640,USR08640,DEV08640,12-03-2023 00:46:03,5014.611884,M00465,Restaurant,Credit Card,Solapur,0,0
TXN08641,USR08641,DEV08641,09-12-2025 20:57:56,29756.65402,M00309,Clothing,Debit Card,Surat,0,0
TXN08642,USR08642,DEV08642,22-05-2022 00:57:57,13251.3372,M00349,Books,EMI,Ghaziabad,1,0
TXN08643,USR08643,DEV08643,05-07-2024 11:28:01,22490.34265,M00385,Online Services,Cheque,Bhubaneswar,0,0
TXN08644,USR08644,DEV08644,09-01-2024 02:32:01,2918.43492,M00037,Cash Withdrawal,Crypto,Kalyan-Dombivli,1,0
TXN08645,USR08645,DEV08645,17-10-2020 02:56:09,17121.1235,M00019,Food Delivery,Debit Card,Gwalior,0,0
TXN08646,USR08646,DEV08646,06-10-2025 17:14:39,43602.79225,M00438,Pharmacy,Debit Card,Pune,1,0
TXN08647,USR08647,DEV08647,20-03-2020 06:31:18,13142.63053,M00256,Wallet Transfer,UPI,Raipur,0,0
TXN08648,USR08648,DEV08648,04-02-2025 00:11:58,43886.04903,M00057,Furniture,Bank Transfer,Agra,1,0
TXN08649,USR08649,DEV08649,05-09-2020 14:44:22,39272.47984,M00323,Cash Withdrawal,UPI,Pune,0,0
TXN08650,USR08650,DEV08650,29-09-2020 13:47:56,15706.0954,M00017,Digital Subscriptions,Credit Card,Vadodara,0,0
TXN08651,USR08651,DEV08651,27-11-2020 00:27:14,2570.55016,M00483,Groceries,Cash,Guwahati,1,0
TXN08652,USR08652,DEV08652,13-01-2021 08:59:39,41312.15482,M00335,EMI Payment,Net Banking,Patna,0,0
TXN08653,USR08653,DEV08653,22-05-2022 19:04:08,12436.76193,M00460,Travel,Net Banking,Ahmedabad,1,0
TXN08654,USR08654,DEV08654,29-08-2023 12:45:49,34868.85094,M00333,Hotel Stay,Bank Transfer,Pimpri-Chinchwad,0,0
TXN08655,USR08655,DEV08655,01-03-2024 11:10:12,47721.96179,M00458,Internet Services,Bank Transfer,Chandigarh,0,0
TXN08656,USR08656,DEV08656,22-04-2020 23:46:43,21544.52266,M00041,Beverages,Bank Transfer,Bareilly,0,0
TXN08657,USR08657,DEV08657,21-04-2022 11:07:24,43135.14147,M00222,Electronics Accessories,Wallet,Bareilly,0,0
TXN08658,USR08658,DEV08658,18-02-2020 12:16:53,1740.348752,M00495,Travel,Bank Transfer,Pune,1,0
TXN08659,USR08659,DEV08659,23-02-2025 16:33:27,23476.49825,M00491,Cinema,Crypto,Hyderabad,1,0
TXN08660,USR08660,DEV08660,03-12-2021 04:07:15,24161.55273,M00131,Gardening,EMI,Ahmedabad,0,0
TXN08661,USR08661,DEV08661,24-05-2020 08:42:43,45351.70636,M00413,Fitness,Credit Card,Vijayawada,0,0
TXN08662,USR08662,DEV08662,05-12-2020 11:21:56,21194.12645,M00352,Fuel,Cheque,Rajkot,0,0
TXN08663,USR08663,DEV08663,16-05-2022 04:36:38,32811.61514,M00339,Snacks,Crypto,Raipur,1,0
TXN08664,USR08664,DEV08664,18-05-2020 03:53:21,14794.85481,M00086,Office Supplies,Crypto,Visakhapatnam,1,0
TXN08665,USR08665,DEV08665,12-12-2022 01:42:48,49477.60127,M00302,Snacks,Cheque,Hyderabad,1,0
TXN08666,USR08666,DEV08666,04-01-2024 06:33:45,33314.60762,M00292,Insurance,Wallet,Vadodara,1,0
TXN08667,USR08667,DEV08667,03-03-2021 22:47:42,38044.512,M00290,Fuel,Bank Transfer,Surat,0,0
TXN08668,USR08668,DEV08668,17-12-2025 01:38:10,900.2008648,M00322,Internet Services,Cash,Madurai,1,0
TXN08669,USR08669,DEV08669,01-11-2023 16:55:44,42909.18209,M00163,Pet Supplies,Bank Transfer,Indore,1,0
TXN08670,USR08670,DEV08670,21-02-2024 19:24:00,36175.76717,M00202,Mobile Recharge,UPI,Vadodara,0,0
TXN08671,USR08671,DEV08671,31-01-2024 09:54:28,40325.57225,M00268,Books,Net Banking,Amritsar,0,0
TXN08672,USR08672,DEV08672,14-02-2025 06:31:58,49111.68957,M00366,Online Services,Crypto,Rajkot,0,0
TXN08673,USR08673,DEV08673,07-10-2024 09:42:11,11295.71299,M00200,Office Supplies,Cash,Coimbatore,0,0
TXN08674,USR08674,DEV08674,22-09-2025 02:37:09,39468.75816,M00104,Office Supplies,Bank Transfer,Srinagar,0,0
TXN08675,USR08675,DEV08675,14-03-2022 05:57:41,49945.04897,M00315,Mobile Recharge,Net Banking,Guwahati,1,0
TXN08676,USR08676,DEV08676,22-11-2024 23:20:36,32478.24724,M00369,Sports Equipment,Crypto,Bhopal,1,0
TXN08677,USR08677,DEV08677,05-02-2022 06:58:42,26970.56866,M00031,Beauty & Personal Care,Cheque,Navi Mumbai,0,0
TXN08678,USR08678,DEV08678,20-12-2024 09:00:49,17690.03254,M00359,Music,Credit Card,Bangalore,0,0
TXN08679,USR08679,DEV08679,31-10-2024 11:17:02,35782.25245,M00457,Cinema,Net Banking,Visakhapatnam,1,0
TXN08680,USR08680,DEV08680,16-10-2022 14:36:47,10696.7106,M00082,Travel,Cash,Lucknow,0,0
TXN08681,USR08681,DEV08681,01-05-2024 08:39:05,24580.86881,M00027,Electronics Accessories,Bank Transfer,Howrah,1,0
TXN08682,USR08682,DEV08682,29-04-2024 13:57:52,3946.81463,M00272,Pet Supplies,Bank Transfer,Lucknow,1,0
TXN08683,USR08683,DEV08683,17-12-2021 15:47:59,3297.109245,M00203,Electronics Accessories,Wallet,Thane,0,0
TXN08684,USR08684,DEV08684,01-10-2025 04:13:11,15904.90073,M00317,Hotel Stay,Credit Card,Coimbatore,1,0
TXN08685,USR08685,DEV08685,04-11-2021 14:47:54,39057.84875,M00128,Cinema,Wallet,Nashik,1,0
TXN08686,USR08686,DEV08686,28-03-2022 01:17:54,43008.91253,M00015,Internet Services,Crypto,Ranchi,0,0
TXN08687,USR08687,DEV08687,22-11-2023 20:41:47,33961.21816,M00057,Courier Services,UPI,Patna,0,0
TXN08688,USR08688,DEV08688,18-07-2020 22:34:18,39719.50632,M00219,Online Services,UPI,Lucknow,0,0
TXN08689,USR08689,DEV08689,02-01-2023 06:19:31,48143.63952,M00474,Books,Crypto,Tiruchirappalli,1,1
TXN08690,USR08690,DEV08690,12-02-2020 11:49:10,7256.188912,M00211,Electronics,Cash,Solapur,0,0
TXN08691,USR08691,DEV08691,21-05-2023 08:13:22,19947.08831,M00383,Insurance,Cash,Bangalore,1,0
TXN08692,USR08692,DEV08692,07-11-2022 03:40:33,16297.46857,M00148,Entertainment,Debit Card,Pune,1,0
TXN08693,USR08693,DEV08693,21-01-2023 09:20:51,41931.98006,M00317,Gaming,Bank Transfer,Raipur,1,0
TXN08694,USR08694,DEV08694,18-09-2021 22:44:16,17163.27752,M00132,Auto Services,Debit Card,Jaipur,1,0
TXN08695,USR08695,DEV08695,14-09-2022 09:55:01,22066.79308,M00036,Food Delivery,Bank Transfer,Surat,1,0
TXN08696,USR08696,DEV08696,14-12-2020 13:19:07,26956.60756,M00497,Internet Services,Wallet,Dhanbad,1,0
TXN08697,USR08697,DEV08697,26-05-2021 06:07:46,31670.9329,M00346,Investment,Bank Transfer,Vasai-Virar,1,0
TXN08698,USR08698,DEV08698,08-02-2024 06:03:51,31433.73626,M00152,Wallet Transfer,Cheque,Nagpur,0,0
TXN08699,USR08699,DEV08699,16-01-2025 16:18:45,4141.53068,M00239,Wallet Transfer,Crypto,Moradabad,1,0
TXN08700,USR08700,DEV08700,01-12-2024 13:00:18,34167.74457,M00047,Online Services,Credit Card,Patna,1,0
TXN08701,USR08701,DEV08701,18-08-2024 10:46:14,44132.46308,M00227,Jewelry,Bank Transfer,Mumbai,0,0
TXN08702,USR08702,DEV08702,04-09-2024 01:28:16,36136.60524,M00168,Supermarket,Credit Card,Tiruchirappalli,0,0
TXN08703,USR08703,DEV08703,25-11-2020 13:37:03,49908.97209,M00001,Clothing,Bank Transfer,Gurgaon,1,0
TXN08704,USR08704,DEV08704,25-02-2023 09:25:08,41535.57483,M00107,Cinema,UPI,Varanasi,1,0
TXN08705,USR08705,DEV08705,21-05-2025 11:45:55,38455.04976,M00198,Digital Subscriptions,Net Banking,Faridabad,1,0
TXN08706,USR08706,DEV08706,14-12-2025 09:13:19,22589.22525,M00074,Hotel Stay,Credit Card,Chandigarh,1,0
TXN08707,USR08707,DEV08707,13-07-2021 18:42:46,37436.62632,M00291,Courier Services,Credit Card,Nagpur,1,0
TXN08708,USR08708,DEV08708,03-12-2024 01:25:43,28208.62856,M00275,Toys,Bank Transfer,Delhi,1,0
TXN08709,USR08709,DEV08709,30-01-2023 03:53:18,45693.7964,M00271,Online Services,UPI,Pimpri-Chinchwad,0,0
TXN08710,USR08710,DEV08710,23-06-2023 17:12:51,23167.58748,M00354,Entertainment,Crypto,Ludhiana,1,0
TXN08711,USR08711,DEV08711,11-05-2020 03:19:37,4885.90728,M00405,Supermarket,Cheque,Coimbatore,1,1
TXN08712,USR08712,DEV08712,06-04-2021 06:08:23,1898.220318,M00373,Restaurant,Net Banking,Gwalior,0,0
TXN08713,USR08713,DEV08713,25-07-2020 08:58:07,7501.677022,M00457,Cinema,Wallet,Indore,0,0
TXN08714,USR08714,DEV08714,16-05-2025 07:38:10,10405.78517,M00057,Wallet Transfer,Bank Transfer,Dhanbad,1,0
TXN08715,USR08715,DEV08715,08-08-2023 10:46:43,14838.54421,M00045,Utilities,UPI,Dhanbad,1,0
TXN08716,USR08716,DEV08716,27-08-2021 01:34:58,26080.74369,M00267,Furniture,Debit Card,Hubli-Dharwad,0,0
TXN08717,USR08717,DEV08717,30-10-2021 12:49:32,16312.42721,M00303,Sports Equipment,Crypto,Kota,0,0
TXN08718,USR08718,DEV08718,05-07-2023 07:14:54,9736.25985,M00415,Fitness,Bank Transfer,Bareilly,0,0
TXN08719,USR08719,DEV08719,11-01-2021 18:40:58,42732.16083,M00087,Medicine,Wallet,Delhi,1,0
TXN08720,USR08720,DEV08720,07-03-2023 02:50:09,19307.73536,M00132,Taxi Services,Crypto,Pimpri-Chinchwad,1,1
TXN08721,USR08721,DEV08721,16-07-2021 22:09:44,31372.23393,M00199,Cinema,Debit Card,Delhi,0,0
TXN08722,USR08722,DEV08722,11-06-2020 19:18:12,29189.10482,M00436,Electronics,Crypto,Kolkata,0,0
TXN08723,USR08723,DEV08723,10-04-2023 20:41:13,45879.99931,M00205,Gaming,Cash,Indore,0,0
TXN08724,USR08724,DEV08724,19-03-2022 03:33:56,8879.652663,M00173,Travel,UPI,Agra,0,0
TXN08725,USR08725,DEV08725,19-11-2024 14:28:02,19474.16257,M00073,Fuel,Credit Card,Indore,0,0
TXN08726,USR08726,DEV08726,09-06-2020 21:20:48,47935.6222,M00360,Internet Services,UPI,Agra,1,0
TXN08727,USR08727,DEV08727,24-09-2022 12:58:23,11062.95723,M00234,Photography,Crypto,Ahmedabad,1,0
TXN08728,USR08728,DEV08728,08-10-2020 03:04:57,14474.06029,M00320,Medicine,Credit Card,Bareilly,0,0
TXN08729,USR08729,DEV08729,11-02-2021 20:05:12,5609.671226,M00475,Electronics,Cash,Nagpur,1,0
TXN08730,USR08730,DEV08730,28-08-2023 23:25:12,1934.815883,M00414,Digital Subscriptions,Debit Card,Moradabad,1,0
TXN08731,USR08731,DEV08731,10-04-2021 21:18:09,36933.10233,M00206,Digital Subscriptions,Crypto,Lucknow,0,0
TXN08732,USR08732,DEV08732,03-12-2020 13:40:06,22835.1452,M00078,Gaming,Cash,Madurai,1,0
TXN08733,USR08733,DEV08733,01-10-2023 13:39:18,19558.36893,M00305,Baby Products,Net Banking,Mumbai,1,0
TXN08734,USR08734,DEV08734,07-07-2024 17:33:36,2770.458174,M00410,Fuel,UPI,Allahabad,0,0
TXN08735,USR08735,DEV08735,16-09-2021 08:53:22,39398.20933,M00321,Restaurant,UPI,Raipur,0,0
TXN08736,USR08736,DEV08736,06-12-2024 16:35:52,8793.512458,M00053,Photography,Credit Card,Salem,1,0
TXN08737,USR08737,DEV08737,03-02-2025 06:18:54,19566.1503,M00354,Investment,EMI,Lucknow,1,0
TXN08738,USR08738,DEV08738,14-06-2022 05:29:06,19703.34716,M00475,Pet Supplies,Debit Card,Howrah,1,0
TXN08739,USR08739,DEV08739,13-06-2023 19:46:01,6678.490655,M00172,Food Delivery,Bank Transfer,Pune,1,0
TXN08740,USR08740,DEV08740,03-01-2020 07:36:05,1295.302646,M00228,Cinema,UPI,Dhanbad,0,0
TXN08741,USR08741,DEV08741,15-08-2023 09:22:46,21892.28392,M00346,Baby Products,Credit Card,Surat,1,0
TXN08742,USR08742,DEV08742,16-07-2022 17:06:53,39151.54373,M00313,Utilities,Cheque,Moradabad,1,0
TXN08743,USR08743,DEV08743,20-08-2023 12:04:34,16765.08968,M00175,Home Decor,Debit Card,Visakhapatnam,0,0
TXN08744,USR08744,DEV08744,19-10-2024 22:35:32,27522.72346,M00496,Medicine,Cheque,Kanpur,1,0
TXN08745,USR08745,DEV08745,20-06-2024 12:43:57,9474.391591,M00477,Courier Services,Debit Card,Agra,1,0
TXN08746,USR08746,DEV08746,19-05-2021 15:31:50,16569.09844,M00171,Travel,Debit Card,Mumbai,1,0
TXN08747,USR08747,DEV08747,21-12-2024 00:13:38,1175.875249,M00439,Education,UPI,Faridabad,1,0
TXN08748,USR08748,DEV08748,07-08-2022 07:15:16,41604.22674,M00448,Cinema,Bank Transfer,Kolkata,1,0
TXN08749,USR08749,DEV08749,26-04-2020 08:33:17,27314.15941,M00140,Beverages,EMI,Coimbatore,1,0
TXN08750,USR08750,DEV08750,16-05-2022 20:43:20,44762.0849,M00228,Cash Withdrawal,Credit Card,Kanpur,0,0
TXN08751,USR08751,DEV08751,08-02-2020 14:46:15,16167.17287,M00265,Baby Products,Bank Transfer,Allahabad,1,0
TXN08752,USR08752,DEV08752,24-02-2024 10:12:28,11078.4919,M00307,Gaming,Cash,Patna,1,0
TXN08753,USR08753,DEV08753,08-10-2024 08:42:39,18960.55971,M00253,Medicine,EMI,Chandigarh,0,0
TXN08754,USR08754,DEV08754,25-09-2025 12:41:26,45043.92121,M00176,Books,Debit Card,Ranchi,1,0
TXN08755,USR08755,DEV08755,16-04-2023 18:47:07,12422.78381,M00030,Beverages,Cheque,Vasai-Virar,0,0
TXN08756,USR08756,DEV08756,06-10-2020 10:32:36,6027.7874,M00140,Hardware Store,Wallet,Mumbai,1,0
TXN08757,USR08757,DEV08757,02-03-2025 04:52:27,41463.89344,M00464,Car Rental,Net Banking,Raipur,1,0
TXN08758,USR08758,DEV08758,18-04-2020 05:36:00,41910.73329,M00388,Gaming,Cheque,Mumbai,1,0
TXN08759,USR08759,DEV08759,06-01-2022 05:34:20,15301.36739,M00398,Insurance,Cash,Madurai,1,0
TXN08760,USR08760,DEV08760,23-11-2025 19:22:53,7430.271405,M00350,Electronics,Debit Card,Dhanbad,0,0
TXN08761,USR08761,DEV08761,11-05-2025 19:18:12,13861.49437,M00094,Food Delivery,Bank Transfer,Faridabad,0,0
TXN08762,USR08762,DEV08762,05-08-2020 00:05:51,19467.19107,M00253,Baby Products,Bank Transfer,Tiruchirappalli,1,0
TXN08763,USR08763,DEV08763,02-03-2020 11:19:49,3847.124748,M00334,Fuel,UPI,Salem,0,0
TXN08764,USR08764,DEV08764,22-02-2020 01:08:48,4185.860202,M00281,Car Rental,Net Banking,Raipur,0,0
TXN08765,USR08765,DEV08765,19-09-2023 17:34:29,20338.58686,M00063,Furniture,Credit Card,Solapur,0,0
TXN08766,USR08766,DEV08766,12-10-2022 17:32:05,11444.56504,M00373,Cash Withdrawal,Cheque,Lucknow,1,0
TXN08767,USR08767,DEV08767,25-10-2025 17:53:29,4113.840509,M00325,Music,Debit Card,Navi Mumbai,0,0
TXN08768,USR08768,DEV08768,05-06-2021 12:46:59,12369.23653,M00338,Snacks,Debit Card,Varanasi,0,0
TXN08769,USR08769,DEV08769,02-02-2021 21:50:25,2426.37706,M00073,Pharmacy,Bank Transfer,Patna,1,0
TXN08770,USR08770,DEV08770,01-01-2025 00:17:09,933.0487371,M00436,Groceries,Cash,Raipur,0,0
TXN08771,USR08771,DEV08771,04-02-2023 18:41:23,26625.94532,M00092,Toys,UPI,Varanasi,1,0
TXN08772,USR08772,DEV08772,31-12-2024 21:31:13,14294.30387,M00123,Hardware Store,Bank Transfer,Kota,1,0
TXN08773,USR08773,DEV08773,31-01-2021 22:26:00,41052.72648,M00444,Auto Services,Cheque,Navi Mumbai,1,0
